order_number,order_time,product_code,store_number,quantity_ordered,price,discount,margin,status,fulfillment_time,returned,payment_type
3575,2019-12-05 17:01:47.646987,DAS,163,7,1.75,0.0,0.46,SHIPPED,31,false,CASH
3576,2019-12-05 18:04:47.646987,QRT,182,6,99.99,0.0,0.05,SHIPPED,57,false,CREDIT
3577,2019-12-05 21:11:47.646987,QWE,158,1,11.5,0.0,0.23,SHIPPED,58,false,CASH
3578,2019-12-06 03:29:47.646987,HRE,163,4,42.42,0.2,0.49,SHIPPED,41,false,CASH
3579,2019-12-06 06:56:47.646987,DAS,182,6,99.99,0.0,0.07,SHIPPED,46,false,CASH
3580,2019-12-06 13:35:47.646987,LAM,177,2,11.5,0.0,0.24,SHIPPED,53,false,CASH
3581,2019-12-06 16:47:47.646987,BGT,163,6,99.99,0.0,0.44,SHIPPED,52,false,CASH
3582,2019-12-06 22:11:47.646987,HRE,182,3,99.99,0.0,-0.03,SHIPPED,42,false,CASH
3583,2019-12-06 23:33:47.646987,BGT,182,2,99.99,0.0,0.79,SHIPPED,48,false,CASH
3584,2019-12-07 01:29:47.646987,QWE,191,5,8.49,0.0,0.18,SHIPPED,46,false,CASH
3585,2019-12-07 07:48:47.646987,QWE,182,4,8.49,0.15,0.11,SHIPPED,56,false,INVOICE
3586,2019-12-07 12:11:47.646987,BGT,158,3,1.75,0.0,-0.09,SHIPPED,50,false,CASH
3587,2019-12-07 13:00:47.646987,DAS,182,1,1.75,0.0,-0.02,SHIPPED,46,false,INVOICE
3588,2019-12-07 13:23:47.646987,QRT,177,4,28.99,0.0,0.32,SHIPPED,54,false,INVOICE
3589,2019-12-07 21:20:47.646987,DAS,163,7,28.99,0.1,0.46,SHIPPED,40,false,CASH
3590,2019-12-07 22:29:47.646987,PXC,177,7,11.5,0.0,0.39,SHIPPED,49,false,INVOICE
3591,2019-12-08 05:22:47.646987,LAM,182,4,8.49,0.0,0.35,SHIPPED,62,false,CASH
3592,2019-12-08 09:51:47.646987,PXC,158,7,8.49,0.0,0.69,SHIPPED,45,false,CASH
3593,2019-12-08 10:38:47.646987,QWE,158,1,11.5,0.1,0.65,SHIPPED,33,false,CASH
3594,2019-12-08 11:03:47.646987,LAM,163,5,1.75,0.0,0.03,SHIPPED,40,false,CASH
3595,2019-12-08 18:15:47.646987,QWE,182,7,1.75,0.0,0.29,SHIPPED,41,false,CREDIT
3596,2019-12-08 23:30:47.646987,PXC,412,7,28.99,0.15,0.01,SHIPPED,43,false,CASH
3597,2019-12-09 03:02:47.646987,QRT,191,3,1.75,0.0,0.75,SHIPPED,50,false,CASH
3598,2019-12-09 10:39:47.646987,QRT,412,2,8.49,0.0,0.79,SHIPPED,50,false,CASH
3599,2019-12-09 12:18:47.646987,PXC,412,1,1.75,0.0,0.68,SHIPPED,45,false,CASH
3600,2019-12-09 19:16:47.646987,BGT,412,4,28.99,0.0,0.28,SHIPPED,45,false,CREDIT
3601,2019-12-09 20:42:47.646987,LAM,191,1,28.99,0.0,0.14,SHIPPED,49,false,CASH
3602,2019-12-10 00:57:47.646987,BGT,158,7,8.49,0.0,0.01,SHIPPED,54,false,CASH
3603,2019-12-10 04:17:47.646987,LAM,158,7,28.99,0.0,0.59,SHIPPED,56,false,CASH
3604,2019-12-10 09:05:47.646987,BGT,191,6,4.99,0.0,0.59,SHIPPED,59,false,INVOICE
3605,2019-12-10 13:25:47.646987,PXC,412,5,42.42,0.0,0.38,SHIPPED,52,false,CASH
3606,2019-12-10 16:50:47.646987,LAM,191,1,42.42,0.0,0.33,SHIPPED,47,false,INVOICE
3607,2019-12-10 23:10:47.646987,HRE,177,4,11.5,0.15,0.33,SHIPPED,55,false,CASH
3608,2019-12-10 23:17:47.646987,QRT,191,2,1.75,0.0,0.5,SHIPPED,51,false,CASH
3609,2019-12-10 23:41:47.646987,QWE,191,3,4.99,0.1,0.17,SHIPPED,46,false,CASH
3610,2019-12-11 06:18:47.646987,QWE,163,4,11.5,0.0,0.01,SHIPPED,40,false,CASH
3611,2019-12-11 11:45:47.646987,BGT,177,5,11.5,0.0,0.81,SHIPPED,46,false,CASH
3612,2019-12-11 18:52:47.646987,PXC,158,5,4.99,0.0,0.71,PROCESSING,53,false,CASH
3613,2019-12-11 23:38:47.646987,HRE,412,2,42.42,0.0,0.55,SHIPPED,44,false,CASH
3614,2019-12-12 01:29:47.646987,QRT,158,1,4.99,0.0,0.8,SHIPPED,34,false,CASH
3615,2019-12-12 08:11:47.646987,BGT,177,5,99.99,0.0,0.39,SHIPPED,50,false,CASH
3616,2019-12-12 14:22:47.646987,DAS,177,7,8.49,0.0,0.65,SHIPPED,51,false,CASH
3617,2019-12-12 19:58:47.646987,QRT,191,5,99.99,0.0,0.02,SHIPPED,55,false,CASH
3618,2019-12-13 00:25:47.646987,QRT,182,1,8.49,0.0,0.48,SHIPPED,40,false,CASH
3619,2019-12-13 05:22:47.646987,QWE,182,6,11.5,0.2,-0.07,SHIPPED,45,false,CASH
3620,2019-12-13 08:45:47.646987,BGT,158,7,1.75,0.0,0.06,SHIPPED,51,false,CREDIT
3621,2019-12-13 10:28:47.646987,QWE,182,3,4.99,0.1,0.8,SHIPPED,46,false,CASH
3622,2019-12-13 18:10:47.646987,HRE,163,6,99.99,0.0,0.34,SHIPPED,42,false,CASH
3623,2019-12-13 23:44:47.646987,BGT,182,5,28.99,0.2,-0.02,SHIPPED,54,false,CASH
3624,2019-12-14 02:14:47.646987,BGT,412,3,28.99,0.0,0.16,SHIPPED,59,false,CASH
3625,2019-12-14 05:01:47.646987,LAM,182,6,4.99,0.0,-0.09,SHIPPED,40,false,CASH
3626,2019-12-14 10:18:47.646987,PXC,163,1,11.5,0.0,0.8,SHIPPED,45,false,CASH
3627,2019-12-14 13:27:47.646987,PXC,177,1,1.75,0.0,0.05,SHIPPED,54,false,INVOICE
3628,2019-12-14 17:31:47.646987,DAS,163,7,99.99,0.15,0.52,SHIPPED,51,false,CASH
3629,2019-12-15 01:12:47.646987,HRE,412,6,8.49,0.0,0.49,SHIPPED,44,false,CASH
3630,2019-12-15 06:13:47.646987,QWE,182,3,42.42,0.0,0.32,SHIPPED,37,true,CASH
3631,2019-12-15 06:47:47.646987,PXC,177,7,99.99,0.0,0.35,SHIPPED,36,false,CASH
3632,2019-12-15 12:04:47.646987,DAS,163,7,11.5,0.0,0.7,SHIPPED,45,false,CASH
3633,2019-12-15 15:59:47.646987,QWE,412,7,42.42,0.0,0.24,CANCELED,50,false,INVOICE
3634,2019-12-15 16:19:47.646987,LAM,191,5,8.49,0.0,0.64,SHIPPED,49,false,CASH
3635,2019-12-15 22:38:47.646987,LAM,182,3,99.99,0.0,0.51,SHIPPED,42,true,CASH
3636,2019-12-16 00:30:47.646987,LAM,158,6,11.5,0.2,0.12,SHIPPED,52,false,CASH
3637,2019-12-16 06:31:47.646987,QRT,163,3,11.5,0.0,0.23,PROCESSING,48,false,CASH
3638,2019-12-16 07:19:47.646987,PXC,163,3,1.75,0.0,-0.08,SHIPPED,42,false,CASH
3639,2019-12-16 12:26:47.646987,QRT,191,1,42.42,0.0,0.58,SHIPPED,41,false,CREDIT
3640,2019-12-16 15:01:47.646987,QRT,177,5,1.75,0.0,0.08,SHIPPED,43,false,CASH
3641,2019-12-16 15:26:47.646987,QWE,191,1,1.75,0.0,0.24,SHIPPED,44,false,CASH
3642,2019-12-16 18:14:47.646987,BGT,163,3,99.99,0.0,0.79,SHIPPED,56,false,CASH
3643,2019-12-17 01:15:47.646987,BGT,177,1,4.99,0.0,0.37,SHIPPED,64,false,CASH
3644,2019-12-17 08:24:47.646987,QRT,412,1,1.75,0.0,0.44,SHIPPED,38,false,CASH
3645,2019-12-17 13:53:47.646987,DAS,177,4,11.5,0.0,0.21,SHIPPED,62,false,CASH
3646,2019-12-17 20:26:47.646987,HRE,191,5,8.49,0.0,0.04,SHIPPED,50,false,CASH
3647,2019-12-18 04:04:47.646987,QWE,177,6,4.99,0.0,0.74,SHIPPED,59,false,CASH
3648,2019-12-18 06:05:47.646987,PXC,191,2,1.75,0.0,0.27,SHIPPED,65,false,CASH
3649,2019-12-18 09:09:47.646987,QWE,412,7,1.75,0.0,0.58,SHIPPED,47,false,CASH
3650,2019-12-18 14:58:47.646987,HRE,412,3,1.75,0.0,0.81,SHIPPED,61,false,CASH
3651,2019-12-18 16:59:47.646987,QRT,177,4,11.5,0.0,0.59,SHIPPED,41,false,INVOICE
3652,2019-12-18 19:21:47.646987,PXC,191,4,8.49,0.0,0.22,SHIPPED,42,false,CASH
3653,2019-12-18 21:54:47.646987,PXC,191,2,1.75,0.0,0.24,SHIPPED,50,false,CASH
3654,2019-12-19 05:27:47.646987,QRT,163,1,42.42,0.0,0.62,SHIPPED,42,false,CREDIT
3655,2019-12-19 08:23:47.646987,QWE,158,5,8.49,0.0,0.08,SHIPPED,49,false,CASH
3656,2019-12-19 14:40:47.646987,HRE,158,5,4.99,0.15,0.49,SHIPPED,46,false,CASH
3657,2019-12-19 17:24:47.646987,PXC,177,6,11.5,0.0,0.68,SHIPPED,48,false,CASH
3658,2019-12-19 22:04:47.646987,PXC,191,5,8.49,0.0,0.61,SHIPPED,56,false,CASH
3659,2019-12-20 03:58:47.646987,QRT,163,3,11.5,0.0,0.23,SHIPPED,41,true,CASH
3660,2019-12-20 10:32:47.646987,DAS,191,2,8.49,0.0,0.61,SHIPPED,57,false,CASH
3661,2019-12-20 12:39:47.646987,LAM,191,7,1.75,0.1,0.81,SHIPPED,52,false,CREDIT
3662,2019-12-20 14:46:47.646987,QRT,158,6,99.99,0.0,0.08,SHIPPED,40,false,CASH
3663,2019-12-20 14:56:47.646987,LAM,177,2,99.99,0.0,0.82,SHIPPED,64,false,CASH
3664,2019-12-20 16:01:47.646987,PXC,158,2,28.99,0.0,0.44,SHIPPED,45,false,INVOICE
3665,2019-12-20 21:11:47.646987,QWE,412,2,42.42,0.0,0.77,SHIPPED,51,false,CASH
3666,2019-12-21 01:26:47.646987,BGT,412,5,4.99,0.0,0.44,SHIPPED,43,false,CASH
3667,2019-12-21 03:46:47.646987,BGT,412,1,11.5,0.0,0.65,SHIPPED,53,false,CASH
3668,2019-12-21 10:58:47.646987,DAS,191,3,42.42,0.1,0.64,SHIPPED,49,false,CASH
3669,2019-12-21 11:18:47.646987,QRT,158,3,42.42,0.0,0.68,SHIPPED,55,false,CASH
3670,2019-12-21 16:34:47.646987,DAS,191,3,1.75,0.0,-0.09,SHIPPED,41,false,CASH
3671,2019-12-21 23:36:47.646987,DAS,182,2,42.42,0.0,0.19,SHIPPED,51,false,CASH
3672,2019-12-22 06:51:47.646987,LAM,191,7,99.99,0.0,0.18,SHIPPED,50,false,CASH
3673,2019-12-22 11:03:47.646987,PXC,177,2,28.99,0.0,0.6,SHIPPED,57,false,CASH
3674,2019-12-22 13:11:47.646987,QWE,177,5,11.5,0.0,0.65,SHIPPED,49,false,CASH
3675,2019-12-22 13:30:47.646987,DAS,163,3,28.99,0.1,0.59,SHIPPED,46,false,CASH
3676,2019-12-22 18:07:47.646987,PXC,177,4,42.42,0.0,0.03,SHIPPED,46,false,CASH
3677,2019-12-23 01:11:47.646987,PXC,163,3,8.49,0.0,0.76,SHIPPED,61,false,CASH
3678,2019-12-23 09:06:47.646987,HRE,191,5,28.99,0.0,0.57,SHIPPED,50,false,CASH
3679,2019-12-23 10:46:47.646987,QWE,177,7,11.5,0.0,0.56,SHIPPED,51,false,CASH
3680,2019-12-23 14:07:47.646987,HRE,191,6,28.99,0.0,0.24,SHIPPED,54,false,CASH
3681,2019-12-23 16:40:47.646987,PXC,412,4,28.99,0.0,0.51,SHIPPED,39,false,CREDIT
3682,2019-12-23 16:45:47.646987,DAS,158,5,1.75,0.0,-0.1,SHIPPED,38,false,CASH
3683,2019-12-24 00:29:47.646987,QRT,412,2,1.75,0.0,0.02,SHIPPED,47,false,CASH
3684,2019-12-24 03:16:47.646987,DAS,163,4,99.99,0.0,0.73,SHIPPED,52,false,CASH
3685,2019-12-24 10:05:47.646987,LAM,158,7,8.49,0.0,0.31,SHIPPED,41,false,CASH
3686,2019-12-24 11:16:47.646987,PXC,182,5,11.5,0.0,0.24,SHIPPED,40,false,CASH
3687,2019-12-24 15:23:47.646987,BGT,158,7,4.99,0.0,0.44,SHIPPED,46,false,CASH
3688,2019-12-24 18:06:47.646987,PXC,163,4,4.99,0.0,0.19,SHIPPED,47,false,CASH
3689,2019-12-24 23:40:47.646987,PXC,412,6,99.99,0.0,0.19,SHIPPED,65,false,CASH
3690,2019-12-25 02:50:47.646987,PXC,182,6,28.99,0.0,-0.07,SHIPPED,57,false,CASH
3691,2019-12-25 05:34:47.646987,QWE,182,4,99.99,0.0,0.45,SHIPPED,35,false,CASH
3692,2019-12-25 06:23:47.646987,QWE,191,1,11.5,0.0,0.44,PROCESSING,63,false,CASH
3693,2019-12-25 11:53:47.646987,BGT,191,3,1.75,0.0,0.49,SHIPPED,47,false,CASH
3694,2019-12-25 14:01:47.646987,PXC,163,3,4.99,0.0,0.76,SHIPPED,58,false,CASH
3695,2019-12-25 21:13:47.646987,HRE,182,2,11.5,0.0,0.06,SHIPPED,43,false,CASH
3696,2019-12-26 03:29:47.646987,QWE,191,6,99.99,0.0,-0.01,SHIPPED,33,false,CASH
3697,2019-12-26 09:54:47.646987,HRE,177,4,11.5,0.0,0.4,SHIPPED,43,false,CASH
3698,2019-12-26 09:56:47.646987,BGT,158,6,28.99,0.0,0.25,SHIPPED,33,false,CASH
3699,2019-12-26 13:04:47.646987,PXC,182,4,99.99,0.0,0.58,SHIPPED,55,false,CASH
3700,2019-12-26 14:01:47.646987,PXC,412,4,28.99,0.0,0.39,SHIPPED,59,false,CASH
3701,2019-12-26 16:08:47.646987,LAM,182,4,99.99,0.0,0.5,SHIPPED,39,false,CASH
3702,2019-12-26 23:54:47.646987,QRT,158,6,11.5,0.0,0.74,SHIPPED,37,false,CASH
3703,2019-12-27 02:49:47.646987,QWE,163,6,42.42,0.0,0.81,SHIPPED,53,false,INVOICE
3704,2019-12-27 03:52:47.646987,PXC,412,6,1.75,0.0,0.33,SHIPPED,57,false,CASH
3705,2019-12-27 05:12:47.646987,DAS,158,3,99.99,0.0,0.63,SHIPPED,42,false,CASH
3706,2019-12-27 12:58:47.646987,LAM,177,7,42.42,0.0,0.2,SHIPPED,52,false,CASH
3707,2019-12-27 18:52:47.646987,DAS,163,4,99.99,0.0,0.62,SHIPPED,56,false,CASH
3708,2019-12-27 19:06:47.646987,DAS,163,3,8.49,0.0,-0.02,SHIPPED,43,false,CASH
3709,2019-12-27 19:57:47.646987,QRT,177,3,4.99,0.0,0.47,SHIPPED,50,false,CASH
3710,2019-12-27 22:47:47.646987,PXC,163,4,28.99,0.0,0.26,SHIPPED,41,false,CASH
3711,2019-12-28 02:19:47.646987,BGT,177,5,11.5,0.1,0.33,SHIPPED,38,false,CASH
3712,2019-12-28 04:11:47.646987,LAM,177,5,11.5,0.0,0.75,SHIPPED,47,false,CASH
3713,2019-12-28 07:28:47.646987,PXC,191,7,42.42,0.0,-0.06,SHIPPED,40,false,CASH
3714,2019-12-28 09:44:47.646987,DAS,177,1,8.49,0.0,0.23,SHIPPED,59,false,CASH
3715,2019-12-28 13:18:47.646987,LAM,412,7,1.75,0.0,0.41,SHIPPED,52,false,CASH
3716,2019-12-28 13:37:47.646987,PXC,182,6,42.42,0.2,0.54,SHIPPED,51,false,CASH
3717,2019-12-28 19:14:47.646987,QRT,177,7,4.99,0.0,0.1,SHIPPED,36,false,CASH
3718,2019-12-28 22:39:47.646987,BGT,191,1,42.42,0.0,0.59,SHIPPED,37,false,CASH
3719,2019-12-29 00:51:47.646987,HRE,182,5,4.99,0.0,0.65,SHIPPED,43,false,CASH
3720,2019-12-29 03:48:47.646987,BGT,191,7,42.42,0.0,0.59,SHIPPED,47,false,CASH
3721,2019-12-29 08:55:47.646987,QRT,191,6,1.75,0.0,0.06,PROCESSING,53,false,CASH
3722,2019-12-29 12:08:47.646987,DAS,182,3,8.49,0.0,0.09,SHIPPED,44,false,CASH
3723,2019-12-29 13:51:47.646987,QWE,412,2,8.49,0.0,-0.03,SHIPPED,52,false,INVOICE
3724,2019-12-29 19:53:47.646987,PXC,163,4,28.99,0.1,0.63,SHIPPED,52,false,CASH
3725,2019-12-30 03:11:47.646987,PXC,182,5,8.49,0.0,0.46,SHIPPED,54,false,CASH
3726,2019-12-30 07:15:47.646987,QRT,158,5,8.49,0.0,0.38,SHIPPED,44,false,CASH
3727,2019-12-30 13:23:47.646987,DAS,191,3,8.49,0.0,0.2,SHIPPED,42,false,CASH
3728,2019-12-30 17:54:47.646987,QWE,177,5,11.5,0.0,0.53,SHIPPED,53,false,CASH
3729,2019-12-30 23:59:47.646987,QWE,177,6,42.42,0.15,0.12,SHIPPED,42,false,CASH
3730,2019-12-31 03:13:47.646987,BGT,412,6,11.5,0.0,0.0,SHIPPED,45,false,CASH
3731,2019-12-31 06:45:47.646987,HRE,163,3,42.42,0.1,0.46,SHIPPED,54,false,CASH
3732,2019-12-31 11:21:47.646987,QRT,177,3,8.49,0.0,0.72,SHIPPED,45,false,CASH
3733,2019-12-31 11:31:47.646987,QRT,177,2,1.75,0.0,0.29,SHIPPED,53,false,CASH
3734,2019-12-31 15:41:47.646987,PXC,182,7,11.5,0.0,0.44,SHIPPED,43,false,CASH
3735,2019-12-31 21:49:47.646987,QWE,191,5,28.99,0.0,0.23,SHIPPED,48,false,CASH
3736,2019-12-31 22:03:47.646987,LAM,177,1,11.5,0.0,-0.07,SHIPPED,47,false,CASH
3737,2020-01-01 03:42:47.646987,PXC,177,4,42.42,0.0,0.79,CANCELED,42,false,CASH
3738,2020-01-01 07:37:47.646987,LAM,412,7,4.99,0.0,0.39,SHIPPED,52,false,CASH
3739,2020-01-01 13:13:47.646987,HRE,158,6,28.99,0.0,-0.07,SHIPPED,55,false,CASH
3740,2020-01-01 17:17:47.646987,BGT,177,2,4.99,0.0,0.31,SHIPPED,43,false,CASH
3741,2020-01-01 19:52:47.646987,QWE,163,4,42.42,0.0,0.78,SHIPPED,34,false,CASH
3742,2020-01-02 01:25:47.646987,HRE,163,6,42.42,0.0,0.1,SHIPPED,67,false,CASH
3743,2020-01-02 02:58:47.646987,BGT,177,6,4.99,0.15,0.57,SHIPPED,41,false,CASH
3744,2020-01-02 05:20:47.646987,LAM,158,6,1.75,0.0,0.37,PROCESSING,64,false,CASH
3745,2020-01-02 10:06:47.646987,QWE,158,4,1.75,0.0,0.34,SHIPPED,51,false,CASH
3746,2020-01-02 11:13:47.646987,BGT,177,1,99.99,0.0,0.57,SHIPPED,48,false,CASH
3747,2020-01-02 12:10:47.646987,DAS,412,5,99.99,0.1,0.18,SHIPPED,42,false,CASH
3748,2020-01-02 14:27:47.646987,LAM,412,2,8.49,0.0,0.64,SHIPPED,45,false,CASH
3749,2020-01-02 15:59:47.646987,DAS,158,7,4.99,0.0,0.67,SHIPPED,33,false,CASH
3750,2020-01-02 16:18:47.646987,PXC,158,7,8.49,0.0,-0.09,SHIPPED,34,false,CASH
3751,2020-01-02 19:39:47.646987,PXC,163,2,4.99,0.0,-0.02,SHIPPED,60,false,CASH
3752,2020-01-03 01:13:47.646987,LAM,191,1,4.99,0.0,0.02,SHIPPED,49,false,CASH
3753,2020-01-03 07:23:47.646987,BGT,158,2,11.5,0.15,-0.07,SHIPPED,45,false,CASH
3754,2020-01-03 08:19:47.646987,HRE,182,3,11.5,0.0,0.57,SHIPPED,38,false,CREDIT
3755,2020-01-03 11:37:47.646987,LAM,412,3,99.99,0.0,0.03,SHIPPED,49,false,CASH
3756,2020-01-03 18:45:47.646987,PXC,158,1,4.99,0.0,0.77,SHIPPED,54,false,CASH
3757,2020-01-03 19:35:47.646987,QRT,412,6,99.99,0.0,0.43,SHIPPED,45,false,CASH
3758,2020-01-04 01:39:47.646987,BGT,177,6,42.42,0.0,0.43,SHIPPED,31,false,CASH
3759,2020-01-04 05:21:47.646987,BGT,177,4,42.42,0.0,0.46,SHIPPED,53,false,CASH
3760,2020-01-04 10:36:47.646987,HRE,158,7,99.99,0.1,0.52,SHIPPED,41,false,CASH
3761,2020-01-04 18:02:47.646987,QWE,158,2,8.49,0.0,0.22,SHIPPED,42,false,INVOICE
3762,2020-01-04 22:24:47.646987,QRT,412,4,8.49,0.0,-0.08,SHIPPED,43,false,CASH
3763,2020-01-05 05:46:47.646987,HRE,158,5,28.99,0.0,0.06,SHIPPED,34,false,CASH
3764,2020-01-05 07:04:47.646987,QRT,182,3,8.49,0.0,0.72,SHIPPED,57,false,CASH
3765,2020-01-05 13:27:47.646987,QRT,158,2,42.42,0.0,0.57,SHIPPED,42,false,CASH
3766,2020-01-05 13:57:47.646987,QRT,158,1,11.5,0.0,0.01,SHIPPED,56,false,CASH
3767,2020-01-05 14:06:47.646987,HRE,182,2,11.5,0.0,0.55,PROCESSING,42,false,CASH
3768,2020-01-05 21:36:47.646987,QWE,177,4,42.42,0.0,0.01,SHIPPED,53,false,CASH
3769,2020-01-05 23:37:47.646987,LAM,191,3,1.75,0.0,0.45,SHIPPED,52,false,CASH
3770,2020-01-06 04:51:47.646987,PXC,163,2,4.99,0.0,0.05,SHIPPED,42,false,CASH
3771,2020-01-06 05:54:47.646987,DAS,191,2,11.5,0.0,0.46,SHIPPED,37,false,CASH
3772,2020-01-06 08:06:47.646987,QWE,412,4,28.99,0.15,0.17,SHIPPED,52,false,INVOICE
3773,2020-01-06 13:29:47.646987,HRE,163,1,28.99,0.0,0.68,SHIPPED,55,false,CASH
3774,2020-01-06 15:56:47.646987,DAS,163,3,4.99,0.0,0.46,SHIPPED,30,false,CASH
3775,2020-01-06 19:32:47.646987,LAM,191,1,8.49,0.0,0.69,SHIPPED,43,false,CASH
3776,2020-01-06 22:39:47.646987,BGT,158,3,8.49,0.0,0.34,SHIPPED,69,false,CASH
3777,2020-01-07 04:47:47.646987,PXC,182,3,99.99,0.0,0.75,SHIPPED,53,false,CASH
3778,2020-01-07 06:58:47.646987,HRE,177,7,99.99,0.0,0.12,SHIPPED,52,false,CASH
3779,2020-01-07 14:42:47.646987,HRE,412,6,11.5,0.0,0.33,SHIPPED,44,false,CASH
3780,2020-01-07 16:00:47.646987,QRT,182,1,11.5,0.0,0.14,SHIPPED,43,false,CASH
3781,2020-01-07 21:07:47.646987,BGT,182,4,11.5,0.0,0.63,SHIPPED,48,true,CASH
3782,2020-01-08 00:28:47.646987,QWE,191,3,11.5,0.0,0.51,SHIPPED,49,false,CASH
3783,2020-01-08 03:58:47.646987,DAS,158,6,1.75,0.0,0.66,SHIPPED,51,false,CREDIT
3784,2020-01-08 06:22:47.646987,DAS,182,3,1.75,0.0,0.73,SHIPPED,60,false,CASH
3785,2020-01-08 14:06:47.646987,BGT,412,3,1.75,0.0,-0.05,SHIPPED,65,false,CASH
3786,2020-01-08 16:49:47.646987,BGT,412,1,28.99,0.0,-0.09,SHIPPED,49,false,CASH
3787,2020-01-08 23:56:47.646987,DAS,163,3,8.49,0.0,0.71,SHIPPED,29,false,CASH
3788,2020-01-09 01:02:47.646987,LAM,191,5,99.99,0.0,0.63,SHIPPED,40,false,CASH
3789,2020-01-09 06:18:47.646987,BGT,191,1,11.5,0.0,0.3,SHIPPED,45,false,CASH
3790,2020-01-09 06:43:47.646987,BGT,412,3,4.99,0.0,-0.02,SHIPPED,50,false,CASH
3791,2020-01-09 11:37:47.646987,BGT,191,7,42.42,0.0,0.49,SHIPPED,63,false,CASH
3792,2020-01-09 15:31:47.646987,BGT,163,1,42.42,0.1,0.77,SHIPPED,65,false,CASH
3793,2020-01-09 17:55:47.646987,QWE,191,3,1.75,0.0,0.54,SHIPPED,44,false,CASH
3794,2020-01-09 23:45:47.646987,PXC,182,2,8.49,0.0,0.32,SHIPPED,56,false,CASH
3795,2020-01-10 03:13:47.646987,LAM,158,4,11.5,0.1,0.38,SHIPPED,49,false,CASH
3796,2020-01-10 06:17:47.646987,PXC,412,3,99.99,0.0,0.32,SHIPPED,55,false,CASH
3797,2020-01-10 07:40:47.646987,HRE,163,4,11.5,0.0,0.48,SHIPPED,56,false,CASH
3798,2020-01-10 14:00:47.646987,LAM,177,1,4.99,0.0,0.44,SHIPPED,64,false,CASH
3799,2020-01-10 19:47:47.646987,HRE,182,4,99.99,0.0,0.05,SHIPPED,32,false,CASH
3800,2020-01-10 23:40:47.646987,BGT,412,1,4.99,0.0,0.8,SHIPPED,55,false,CASH
3801,2020-01-11 04:49:47.646987,LAM,177,1,4.99,0.0,0.75,SHIPPED,51,false,CASH
3802,2020-01-11 09:03:47.646987,BGT,177,1,1.75,0.0,0.21,SHIPPED,48,false,CASH
3803,2020-01-11 16:33:47.646987,DAS,182,5,28.99,0.0,0.05,SHIPPED,44,false,CASH
3804,2020-01-11 18:16:47.646987,QRT,191,2,42.42,0.0,0.47,SHIPPED,56,false,INVOICE
3805,2020-01-11 21:43:47.646987,QWE,182,3,8.49,0.0,0.59,SHIPPED,40,false,INVOICE
3806,2020-01-12 04:02:47.646987,DAS,412,4,42.42,0.0,0.68,SHIPPED,40,false,CASH
3807,2020-01-12 07:59:47.646987,LAM,182,7,11.5,0.2,0.05,SHIPPED,38,false,CASH
3808,2020-01-12 10:30:47.646987,BGT,412,7,4.99,0.0,-0.04,SHIPPED,48,false,CASH
3809,2020-01-12 11:11:47.646987,LAM,177,2,28.99,0.0,0.71,SHIPPED,50,false,CASH
3810,2020-01-12 15:53:47.646987,LAM,177,1,1.75,0.0,0.63,SHIPPED,49,false,CASH
3811,2020-01-12 16:25:47.646987,DAS,163,6,8.49,0.0,0.41,SHIPPED,54,false,CASH
3812,2020-01-12 16:29:47.646987,QWE,182,4,4.99,0.0,0.57,SHIPPED,52,false,CASH
3813,2020-01-12 20:16:47.646987,PXC,163,3,4.99,0.2,0.55,SHIPPED,57,true,CREDIT
3814,2020-01-12 22:39:47.646987,DAS,182,4,1.75,0.0,0.16,SHIPPED,56,false,CREDIT
3815,2020-01-12 22:55:47.646987,HRE,191,2,1.75,0.0,0.19,SHIPPED,23,false,CREDIT
3816,2020-01-13 00:46:47.646987,DAS,163,5,4.99,0.0,0.06,SHIPPED,58,false,CASH
3817,2020-01-13 03:44:47.646987,QRT,177,3,11.5,0.0,0.71,SHIPPED,38,false,CASH
3818,2020-01-13 06:46:47.646987,BGT,163,6,8.49,0.0,0.75,SHIPPED,48,false,CASH
3819,2020-01-13 08:30:47.646987,HRE,191,5,42.42,0.0,0.82,SHIPPED,54,false,CASH
3820,2020-01-13 13:51:47.646987,HRE,177,7,8.49,0.0,0.17,SHIPPED,36,false,CASH
3821,2020-01-13 20:43:47.646987,HRE,177,3,11.5,0.0,0.56,SHIPPED,45,false,CASH
3822,2020-01-13 21:57:47.646987,LAM,191,1,8.49,0.0,0.41,SHIPPED,48,false,CASH
3823,2020-01-14 04:20:47.646987,DAS,191,5,28.99,0.0,0.36,SHIPPED,45,false,CASH
3824,2020-01-14 10:17:47.646987,DAS,412,1,8.49,0.0,0.21,SHIPPED,42,false,INVOICE
3825,2020-01-14 17:43:47.646987,LAM,177,6,4.99,0.0,0.03,SHIPPED,58,false,CASH
3826,2020-01-15 00:00:47.646987,HRE,177,2,11.5,0.1,0.06,SHIPPED,37,false,CASH
3827,2020-01-15 04:18:47.646987,HRE,158,1,1.75,0.0,0.28,SHIPPED,35,false,INVOICE
3828,2020-01-15 09:46:47.646987,PXC,177,1,11.5,0.0,0.63,SHIPPED,57,false,CASH
3829,2020-01-15 15:07:47.646987,LAM,412,1,42.42,0.0,0.49,SHIPPED,55,false,CASH
3830,2020-01-15 21:59:47.646987,HRE,412,3,28.99,0.0,-0.1,SHIPPED,45,false,CASH
